destination,mode,time,region,type,Total,EJ,Non-EJ,Ratio Aggregation Area,Ratio MPO
"Healthcare, emergency",Transit (All modes),60,Maturing Suburbs: Mature Suburban Towns,Income status,NA,0.791,0.77,1.027,1.533
"Healthcare, emergency",Transit (All modes),60,Maturing Suburbs: Mature Suburban Towns,Household vehicles,NA,0.845,0.751,1.126,2.188
"Healthcare, emergency",Transit (Bus and RT only),15,Maturing Suburbs: Mature Suburban Towns,"Total population, adult",0.022,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),15,Maturing Suburbs: Mature Suburban Towns,Total population,0.023,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),15,Maturing Suburbs: Mature Suburban Towns,Total households,0.021,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),15,Maturing Suburbs: Mature Suburban Towns,"Minority status, adult",NA,0.019,0.022,0.849,1.471
"Healthcare, emergency",Transit (Bus and RT only),15,Maturing Suburbs: Mature Suburban Towns,Minority status,NA,0.02,0.023,0.855,1.45
"Healthcare, emergency",Transit (Bus and RT only),15,Maturing Suburbs: Mature Suburban Towns,"Income status, adult",NA,0.016,0.022,0.729,1.951
"Healthcare, emergency",Transit (Bus and RT only),15,Maturing Suburbs: Mature Suburban Towns,Income status,NA,0.018,0.023,0.775,1.899
"Healthcare, emergency",Transit (Bus and RT only),15,Maturing Suburbs: Mature Suburban Towns,Household vehicles,NA,0.022,0.021,1.039,3.569
"Healthcare, emergency",Transit (Bus and RT only),30,Maturing Suburbs: Mature Suburban Towns,"Total population, adult",0.123,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),30,Maturing Suburbs: Mature Suburban Towns,Total population,0.125,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),30,Maturing Suburbs: Mature Suburban Towns,Total households,0.121,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),30,Maturing Suburbs: Mature Suburban Towns,"Minority status, adult",NA,0.127,0.122,1.041,1.545
"Healthcare, emergency",Transit (Bus and RT only),30,Maturing Suburbs: Mature Suburban Towns,Minority status,NA,0.128,0.125,1.026,1.53
"Healthcare, emergency",Transit (Bus and RT only),30,Maturing Suburbs: Mature Suburban Towns,"Income status, adult",NA,0.101,0.126,0.803,1.787
"Healthcare, emergency",Transit (Bus and RT only),30,Maturing Suburbs: Mature Suburban Towns,Income status,NA,0.103,0.129,0.796,1.746
"Healthcare, emergency",Transit (Bus and RT only),30,Maturing Suburbs: Mature Suburban Towns,Household vehicles,NA,0.115,0.121,0.949,3.211
"Healthcare, emergency",Transit (Bus and RT only),45,Maturing Suburbs: Mature Suburban Towns,"Total population, adult",0.301,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),45,Maturing Suburbs: Mature Suburban Towns,Total population,0.304,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),45,Maturing Suburbs: Mature Suburban Towns,Total households,0.295,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),45,Maturing Suburbs: Mature Suburban Towns,"Minority status, adult",NA,0.414,0.275,1.506,1.677
"Healthcare, emergency",Transit (Bus and RT only),45,Maturing Suburbs: Mature Suburban Towns,Minority status,NA,0.406,0.277,1.465,1.69
"Healthcare, emergency",Transit (Bus and RT only),45,Maturing Suburbs: Mature Suburban Towns,"Income status, adult",NA,0.293,0.303,0.968,1.671
"Healthcare, emergency",Transit (Bus and RT only),45,Maturing Suburbs: Mature Suburban Towns,Income status,NA,0.295,0.306,0.965,1.682
"Healthcare, emergency",Transit (Bus and RT only),45,Maturing Suburbs: Mature Suburban Towns,Household vehicles,NA,0.306,0.294,1.041,2.772
"Healthcare, emergency",Transit (Bus and RT only),60,Maturing Suburbs: Mature Suburban Towns,"Total population, adult",0.651,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),60,Maturing Suburbs: Mature Suburban Towns,Total population,0.655,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),60,Maturing Suburbs: Mature Suburban Towns,Total households,0.642,NA,NA,NA,NA
"Healthcare, emergency",Transit (Bus and RT only),60,Maturing Suburbs: Mature Suburban Towns,"Minority status, adult",NA,0.882,0.596,1.481,1.665
"Healthcare, emergency",Transit (Bus and RT only),60,Maturing Suburbs: Mature Suburban Towns,Minority status,NA,0.865,0.598,1.448,1.687
"Healthcare, emergency",Transit (Bus and RT only),60,Maturing Suburbs: Mature Suburban Towns,"Income status, adult",NA,0.676,0.647,1.044,1.515
"Healthcare, emergency",Transit (Bus and RT only),60,Maturing Suburbs: Mature Suburban Towns,Income status,NA,0.681,0.651,1.046,1.545
"Healthcare, emergency",Transit (Bus and RT only),60,Maturing Suburbs: Mature Suburban Towns,Household vehicles,NA,0.711,0.638,1.116,2.228
"Healthcare, emergency",Walk,15,Maturing Suburbs: Mature Suburban Towns,"Total population, adult",0.022,NA,NA,NA,NA
"Healthcare, emergency",Walk,15,Maturing Suburbs: Mature Suburban Towns,Total population,0.023,NA,NA,NA,NA
"Healthcare, emergency",Walk,15,Maturing Suburbs: Mature Suburban Towns,Total households,0.021,NA,NA,NA,NA
"Healthcare, emergency",Walk,15,Maturing Suburbs: Mature Suburban Towns,"Minority status, adult",NA,0.019,0.022,0.849,1.433
"Healthcare, emergency",Walk,15,Maturing Suburbs: Mature Suburban Towns,Minority status,NA,0.02,0.023,0.855,1.416
"Healthcare, emergency",Walk,15,Maturing Suburbs: Mature Suburban Towns,"Income status, adult",NA,0.016,0.022,0.729,1.854
"Healthcare, emergency",Walk,15,Maturing Suburbs: Mature Suburban Towns,Income status,NA,0.018,0.023,0.775,1.807
"Healthcare, emergency",Walk,15,Maturing Suburbs: Mature Suburban Towns,Household vehicles,NA,0.022,0.021,1.039,3.469
"Healthcare, emergency",Walk,30,Maturing Suburbs: Mature Suburban Towns,"Total population, adult",0.098,NA,NA,NA,NA
"Healthcare, emergency",Walk,30,Maturing Suburbs: Mature Suburban Towns,Total population,0.101,NA,NA,NA,NA
"Healthcare, emergency",Walk,30,Maturing Suburbs: Mature Suburban Towns,Total households,0.096,NA,NA,NA,NA
"Healthcare, emergency",Walk,30,Maturing Suburbs: Mature Suburban Towns,"Minority status, adult",NA,0.084,0.101,0.836,1.459
"Healthcare, emergency",Walk,30,Maturing Suburbs: Mature Suburban Towns,Minority status,NA,0.088,0.104,0.845,1.439
"Healthcare, emergency",Walk,30,Maturing Suburbs: Mature Suburban Towns,"Income status, adult",NA,0.076,0.101,0.75,1.894
"Healthcare, emergency",Walk,30,Maturing Suburbs: Mature Suburban Towns,Income status,NA,0.077,0.104,0.736,1.827
"Healthcare, emergency",Walk,30,Maturing Suburbs: Mature Suburban Towns,Household vehicles,NA,0.095,0.097,0.983,3.217
"Healthcare, emergency",Walk,45,Maturing Suburbs: Mature Suburban Towns,"Total population, adult",0.248,NA,NA,NA,NA
"Healthcare, emergency",Walk,45,Maturing Suburbs: Mature Suburban Towns,Total population,0.253,NA,NA,NA,NA
"Healthcare, emergency",Walk,45,Maturing Suburbs: Mature Suburban Towns,Total households,0.25,NA,NA,NA,NA
"Healthcare, emergency",Walk,45,Maturing Suburbs: Mature Suburban Towns,"Minority status, adult",NA,0.221,0.255,0.869,1.519
"Healthcare, emergency",Walk,45,Maturing Suburbs: Mature Suburban Towns,Minority status,NA,0.224,0.261,0.857,1.507
"Healthcare, emergency",Walk,45,Maturing Suburbs: Mature Suburban Towns,"Income status, adult",NA,0.209,0.254,0.823,1.733
"Healthcare, emergency",Walk,45,Maturing Suburbs: Mature Suburban Towns,Income status,NA,0.208,0.26,0.8,1.704
"Healthcare, emergency",Walk,45,Maturing Suburbs: Mature Suburban Towns,Household vehicles,NA,0.235,0.251,0.937,2.833
"Healthcare, emergency",Walk,60,Maturing Suburbs: Mature Suburban Towns,"Total population, adult",0.445,NA,NA,NA,NA
"Healthcare, emergency",Walk,60,Maturing Suburbs: Mature Suburban Towns,Total population,0.451,NA,NA,NA,NA
"Healthcare, emergency",Walk,60,Maturing Suburbs: Mature Suburban Towns,Total households,0.452,NA,NA,NA,NA
"Healthcare, emergency",Walk,60,Maturing Suburbs: Mature Suburban Towns,"Minority status, adult",NA,0.395,0.457,0.864,1.562
"Healthcare, emergency",Walk,60,Maturing Suburbs: Mature Suburban Towns,Minority status,NA,0.398,0.465,0.856,1.554
"Healthcare, emergency",Walk,60,Maturing Suburbs: Mature Suburban Towns,"Income status, adult",NA,0.404,0.451,0.895,1.682
"Healthcare, emergency",Walk,60,Maturing Suburbs: Mature Suburban Towns,Income status,NA,0.399,0.459,0.871,1.668
"Healthcare, emergency",Walk,60,Maturing Suburbs: Mature Suburban Towns,Household vehicles,NA,0.435,0.453,0.962,2.709
"Healthcare, emergency",Bike,15,Inner Core: Metro Core Communities,"Total population, adult",1.098,NA,NA,NA,NA
"Healthcare, emergency",Bike,15,Inner Core: Metro Core Communities,Total population,1.048,NA,NA,NA,NA
"Healthcare, emergency",Bike,15,Inner Core: Metro Core Communities,Total households,1.063,NA,NA,NA,NA
"Healthcare, emergency",Bike,15,Inner Core: Metro Core Communities,"Minority status, adult",NA,1.046,1.147,0.912,1.572
"Healthcare, emergency",Bike,15,Inner Core: Metro Core Communities,Minority status,NA,0.99,1.111,0.891,1.559
"Healthcare, emergency",Bike,15,Inner Core: Metro Core Communities,"Income status, adult",NA,1.334,1.001,1.333,1.902
"Healthcare, emergency",Bike,15,Inner Core: Metro Core Communities,Income status,NA,1.215,0.973,1.249,1.85
"Healthcare, emergency",Bike,15,Inner Core: Metro Core Communities,Household vehicles,NA,1.436,0.896,1.602,3.067
"Healthcare, emergency",Bike,30,Inner Core: Metro Core Communities,"Total population, adult",4.407,NA,NA,NA,NA
"Healthcare, emergency",Bike,30,Inner Core: Metro Core Communities,Total population,4.268,NA,NA,NA,NA
"Healthcare, emergency",Bike,30,Inner Core: Metro Core Communities,Total households,4.344,NA,NA,NA,NA
"Healthcare, emergency",Bike,30,Inner Core: Metro Core Communities,"Minority status, adult",NA,4.297,4.511,0.953,1.661
"Healthcare, emergency",Bike,30,Inner Core: Metro Core Communities,Minority status,NA,4.14,4.408,0.939,1.664
"Healthcare, emergency",Bike,30,Inner Core: Metro Core Communities,"Income status, adult",NA,4.897,4.207,1.164,1.715
"Healthcare, emergency",Bike,30,Inner Core: Metro Core Communities,Income status,NA,4.616,4.112,1.122,1.716
"Healthcare, emergency",Bike,30,Inner Core: Metro Core Communities,Household vehicles,NA,5.365,3.89,1.379,2.685
"Healthcare, emergency",Bike,45,Inner Core: Metro Core Communities,"Total population, adult",8.563,NA,NA,NA,NA
"Healthcare, emergency",Bike,45,Inner Core: Metro Core Communities,Total population,8.38,NA,NA,NA,NA
"Healthcare, emergency",Bike,45,Inner Core: Metro Core Communities,Total households,8.583,NA,NA,NA,NA
"Healthcare, emergency",Bike,45,Inner Core: Metro Core Communities,"Minority status, adult",NA,8.272,8.838,0.936,1.599
"Healthcare, emergency",Bike,45,Inner Core: Metro Core Communities,Minority status,NA,8.077,8.71,0.927,1.609
"Healthcare, emergency",Bike,45,Inner Core: Metro Core Communities,"Income status, adult",NA,8.906,8.424,1.057,1.527
"Healthcare, emergency",Bike,45,Inner Core: Metro Core Communities,Income status,NA,8.552,8.304,1.03,1.539
"Healthcare, emergency",Bike,45,Inner Core: Metro Core Communities,Household vehicles,NA,9.736,8.07,1.207,2.281
"Healthcare, emergency",Bike,60,Inner Core: Metro Core Communities,"Total population, adult",11.432,NA,NA,NA,NA
"Healthcare, emergency",Bike,60,Inner Core: Metro Core Communities,Total population,11.252,NA,NA,NA,NA
"Healthcare, emergency",Bike,60,Inner Core: Metro Core Communities,Total households,11.482,NA,NA,NA,NA
"Healthcare, emergency",Bike,60,Inner Core: Metro Core Communities,"Minority status, adult",NA,10.981,11.856,0.926,1.5
"Healthcare, emergency",Bike,60,Inner Core: Metro Core Communities,Minority status,NA,10.794,11.748,0.919,1.508
"Healthcare, emergency",Bike,60,Inner Core: Metro Core Communities,"Income status, adult",NA,11.447,11.426,1.002,1.391
"Healthcare, emergency",Bike,60,Inner Core: Metro Core Communities,Income status,NA,11.116,11.313,0.983,1.403
"Healthcare, emergency",Bike,60,Inner Core: Metro Core Communities,Household vehicles,NA,12.271,11.131,1.102,1.928
"Healthcare, emergency",Drive,15,Inner Core: Metro Core Communities,"Total population, adult",3.325,NA,NA,NA,NA
"Healthcare, emergency",Drive,15,Inner Core: Metro Core Communities,Total population,3.176,NA,NA,NA,NA
"Healthcare, emergency",Drive,15,Inner Core: Metro Core Communities,Total households,3.281,NA,NA,NA,NA
"Healthcare, emergency",Drive,15,Inner Core: Metro Core Communities,"Minority status, adult",NA,3.055,3.579,0.854,1.373
"Healthcare, emergency",Drive,15,Inner Core: Metro Core Communities,Minority status,NA,2.888,3.488,0.828,1.351
"Healthcare, emergency",Drive,15,Inner Core: Metro Core Communities,"Income status, adult",NA,3.685,3.178,1.159,1.558
"Healthcare, emergency",Drive,15,Inner Core: Metro Core Communities,Income status,NA,3.378,3.085,1.095,1.519
"Healthcare, emergency",Drive,15,Inner Core: Metro Core Communities,Household vehicles,NA,4.237,2.855,1.484,2.444
"Healthcare, emergency",Drive,30,Inner Core: Metro Core Communities,"Total population, adult",15.689,NA,NA,NA,NA
"Healthcare, emergency",Drive,30,Inner Core: Metro Core Communities,Total population,15.541,NA,NA,NA,NA
"Healthcare, emergency",Drive,30,Inner Core: Metro Core Communities,Total households,15.75,NA,NA,NA,NA
"Healthcare, emergency",Drive,30,Inner Core: Metro Core Communities,"Minority status, adult",NA,15.287,16.068,0.951,1.385
"Healthcare, emergency",Drive,30,Inner Core: Metro Core Communities,Minority status,NA,15.143,15.973,0.948,1.392
"Healthcare, emergency",Drive,30,Inner Core: Metro Core Communities,"Income status, adult",NA,15.797,15.646,1.01,1.292
"Healthcare, emergency",Drive,30,Inner Core: Metro Core Communities,Income status,NA,15.541,15.542,1,1.303
"Healthcare, emergency",Drive,30,Inner Core: Metro Core Communities,Household vehicles,NA,16.695,15.33,1.089,1.67
"Healthcare, emergency",Drive,45,Inner Core: Metro Core Communities,"Total population, adult",26.19,NA,NA,NA,NA
"Healthcare, emergency",Drive,45,Inner Core: Metro Core Communities,Total population,26.06,NA,NA,NA,NA
"Healthcare, emergency",Drive,45,Inner Core: Metro Core Communities,Total households,26.197,NA,NA,NA,NA
"Healthcare, emergency",Drive,45,Inner Core: Metro Core Communities,"Minority status, adult",NA,25.75,26.604,0.968,1.249
"Healthcare, emergency",Drive,45,Inner Core: Metro Core Communities,Minority status,NA,25.628,26.528,0.966,1.251
"Healthcare, emergency",Drive,45,Inner Core: Metro Core Communities,"Income status, adult",NA,26.318,26.138,1.007,1.166
"Healthcare, emergency",Drive,45,Inner Core: Metro Core Communities,Income status,NA,26.083,26.05,1.001,1.168
"Healthcare, emergency",Drive,45,Inner Core: Metro Core Communities,Household vehicles,NA,26.911,25.88,1.04,1.358
"Healthcare, emergency",Drive,60,Inner Core: Metro Core Communities,"Total population, adult",31.742,NA,NA,NA,NA
"Healthcare, emergency",Drive,60,Inner Core: Metro Core Communities,Total population,31.673,NA,NA,NA,NA
"Healthcare, emergency",Drive,60,Inner Core: Metro Core Communities,Total households,31.747,NA,NA,NA,NA
"Healthcare, emergency",Drive,60,Inner Core: Metro Core Communities,"Minority status, adult",NA,31.481,31.987,0.984,1.147
"Healthcare, emergency",Drive,60,Inner Core: Metro Core Communities,Minority status,NA,31.416,31.952,0.983,1.148
"Healthcare, emergency",Drive,60,Inner Core: Metro Core Communities,"Income status, adult",NA,31.777,31.728,1.002,1.081
"Healthcare, emergency",Drive,60,Inner Core: Metro Core Communities,Income status,NA,31.65,31.683,0.999,1.083
"Healthcare, emergency",Drive,60,Inner Core: Metro Core Communities,Household vehicles,NA,32.094,31.593,1.016,1.174
"Healthcare, emergency",Transit (All modes),15,Inner Core: Metro Core Communities,"Total population, adult",0.312,NA,NA,NA,NA
"Healthcare, emergency",Transit (All modes),15,Inner Core: Metro Core Communities,Total population,0.293,NA,NA,NA,NA
"Healthcare, emergency",Transit (All modes),15,Inner Core: Metro Core Communities,Total households,0.31,NA,NA,NA,NA
"Healthcare, emergency",Transit (All modes),15,Inner Core: Metro Core Communities,"Minority status, adult",NA,0.278,0.344,0.809,1.471
"Healthcare, emergency",Transit (All modes),15,Inner Core: Metro Core Communities,Minority status,NA,0.259,0.331,0.78,1.45
"Healthcare, emergency",Transit (All modes),15,Inner Core: Metro Core Communities,"Income status, adult",NA,0.371,0.288,1.289,1.951
"Healthcare, emergency",Transit (All modes),15,Inner Core: Metro Core Communities,Income status,NA,0.332,0.276,1.202,1.899
"Healthcare, emergency",Transit (All modes),15,Inner Core: Metro Core Communities,Household vehicles,NA,0.452,0.248,1.822,3.569
"Healthcare, emergency",Transit (All modes),30,Inner Core: Metro Core Communities,"Total population, adult",2.151,NA,NA,NA,NA
"Healthcare, emergency",Transit (All modes),30,Inner Core: Metro Core Communities,Total population,2.045,NA,NA,NA,NA
"Healthcare, emergency",Transit (All modes),30,Inner Core: Metro Core Communities,Total households,2.124,NA,NA,NA,NA
"Healthcare, emergency",Transit (All modes),30,Inner Core: Metro Core Communities,"Minority status, adult",NA,1.971,2.321,0.849,1.544
"Healthcare, emergency",Transit (All modes),30,Inner Core: Metro Core Communities,Minority status,NA,1.855,2.251,0.824,1.529
"Healthcare, emergency",Transit (All modes),30,Inner Core: Metro Core Communities,"Income status, adult",NA,2.422,2.041,1.187,1.786
"Healthcare, emergency",Transit (All modes),30,Inner Core: Metro Core Communities,Income status,NA,2.2,1.975,1.114,1.745
"Healthcare, emergency",Transit (All modes),30,Inner Core: Metro Core Communities,Household vehicles,NA,2.883,1.787,1.613,3.208
"Healthcare, emergency",Transit (All modes),45,Inner Core: Metro Core Communities,"Total population, adult",6.354,NA,NA,NA,NA
"Healthcare, emergency",Transit (All modes),45,Inner Core: Metro Core Communities,Total population,6.17,NA,NA,NA,NA
"Healthcare, emergency",Transit (All modes),45,Inner Core: Metro Core Communities,Total households,6.366,NA,NA,NA,NA
"Healthcare, emergency",Transit (All modes),45,Inner Core: Metro Core Communities,"Minority status, adult",NA,6.067,6.625,0.916,1.68
"Healthcare, emergency",Transit (All modes),45,Inner Core: Metro Core Communities,Minority status,NA,5.871,6.495,0.904,1.693
